date,product_id,product_name,category,sales,is_weekend,is_holiday,holiday_name,is_black_friday,is_diwali_season,is_bulk_order,supplier_disruption,disruption_type,disruption_severity,demand_spike,demand_spike_reason,competitor_stockout,price_event,lead_time_days,supply_available,uncertainty
2025-06-14,P3,T-Shirt,Clothing,126,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.215
2025-06-15,P3,T-Shirt,Clothing,121,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2265
2025-06-16,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2263
2025-06-17,P3,T-Shirt,Clothing,186,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2255
2025-06-18,P3,T-Shirt,Clothing,199,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2258
2025-06-19,P3,T-Shirt,Clothing,214,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2222
2025-06-20,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2214
2025-06-21,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2139
2025-06-22,P3,T-Shirt,Clothing,117,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.22
2025-06-23,P3,T-Shirt,Clothing,179,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2203
2025-06-24,P3,T-Shirt,Clothing,188,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2204
2025-06-25,P3,T-Shirt,Clothing,204,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2223
2025-06-26,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2251
2025-06-27,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.225
2025-06-28,P3,T-Shirt,Clothing,135,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2202
2025-06-29,P3,T-Shirt,Clothing,132,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1972
2025-06-30,P3,T-Shirt,Clothing,373,0,0,,0,0,0,0,,0.0,1,news_event_demand,0,0,8,1.0,0.3827
2025-07-01,P3,T-Shirt,Clothing,389,0,0,,0,0,0,0,,0.0,1,news_event_demand,0,0,7,1.0,0.4343
2025-07-02,P3,T-Shirt,Clothing,196,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.4385
2025-07-03,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.4383
2025-07-04,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.4383
2025-07-05,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.4426
2025-07-06,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.4434
2025-07-07,P3,T-Shirt,Clothing,179,0,0,,0,0,1,0,,0.0,0,,0,0,8,1.0,0.4166
2025-07-08,P3,T-Shirt,Clothing,186,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2022
2025-07-09,P3,T-Shirt,Clothing,258,0,0,,0,0,0,0,,0.0,0,,0,1,7,1.0,0.2481
2025-07-10,P3,T-Shirt,Clothing,185,0,0,,0,0,0,0,,0.0,0,,0,1,9,1.0,0.2443
2025-07-11,P3,T-Shirt,Clothing,215,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2431
2025-07-12,P3,T-Shirt,Clothing,144,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2278
2025-07-13,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2283
2025-07-14,P3,T-Shirt,Clothing,177,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.229
2025-07-15,P3,T-Shirt,Clothing,182,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2297
2025-07-16,P3,T-Shirt,Clothing,201,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1681
2025-07-17,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1834
2025-07-18,P3,T-Shirt,Clothing,220,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1877
2025-07-19,P3,T-Shirt,Clothing,139,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1938
2025-07-20,P3,T-Shirt,Clothing,118,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,14,0.69,0.2139
2025-07-21,P3,T-Shirt,Clothing,183,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,12,0.58,0.213
2025-07-22,P3,T-Shirt,Clothing,185,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,14,0.68,0.2127
2025-07-23,P3,T-Shirt,Clothing,199,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,12,0.51,0.212
2025-07-24,P3,T-Shirt,Clothing,217,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.68,0.2131
2025-07-25,P3,T-Shirt,Clothing,225,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,14,0.63,0.2169
2025-07-26,P3,T-Shirt,Clothing,138,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.74,0.218
2025-07-27,P3,T-Shirt,Clothing,122,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,12,0.65,0.2119
2025-07-28,P3,T-Shirt,Clothing,183,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,13,0.63,0.2119
2025-07-29,P3,T-Shirt,Clothing,184,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,14,0.59,0.2121
2025-07-30,P3,T-Shirt,Clothing,193,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,15,0.66,0.2109
2025-07-31,P3,T-Shirt,Clothing,218,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.54,0.2113
2025-08-01,P3,T-Shirt,Clothing,217,0,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,16,0.65,0.2051
2025-08-02,P3,T-Shirt,Clothing,133,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,12,0.57,0.2109
2025-08-03,P3,T-Shirt,Clothing,128,1,0,,0,0,0,1,raw_material_shortage,0.5,0,,0,0,12,0.63,0.2024
2025-08-04,P3,T-Shirt,Clothing,181,0,0,,0,0,1,1,raw_material_shortage,0.5,0,,0,0,16,0.55,0.2026
2025-08-05,P3,T-Shirt,Clothing,186,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2026
2025-08-06,P3,T-Shirt,Clothing,198,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2038
2025-08-07,P3,T-Shirt,Clothing,217,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.203
2025-08-08,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2037
2025-08-09,P3,T-Shirt,Clothing,142,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1931
2025-08-10,P3,T-Shirt,Clothing,134,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.183
2025-08-11,P3,T-Shirt,Clothing,177,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1838
2025-08-12,P3,T-Shirt,Clothing,187,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1837
2025-08-13,P3,T-Shirt,Clothing,198,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1837
2025-08-14,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1844
2025-08-15,P3,T-Shirt,Clothing,69,0,1,2025-08-15,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3099
2025-08-16,P3,T-Shirt,Clothing,163,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2998
2025-08-17,P3,T-Shirt,Clothing,130,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.304
2025-08-18,P3,T-Shirt,Clothing,179,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.304
2025-08-19,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3034
2025-08-20,P3,T-Shirt,Clothing,199,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3037
2025-08-21,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3037
2025-08-22,P3,T-Shirt,Clothing,214,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1668
2025-08-23,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2023
2025-08-24,P3,T-Shirt,Clothing,113,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2284
2025-08-25,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2281
2025-08-26,P3,T-Shirt,Clothing,189,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2282
2025-08-27,P3,T-Shirt,Clothing,79,0,1,2025-08-27,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3323
2025-08-28,P3,T-Shirt,Clothing,258,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.372
2025-08-29,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3743
2025-08-30,P3,T-Shirt,Clothing,127,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3777
2025-08-31,P3,T-Shirt,Clothing,129,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3602
2025-09-01,P3,T-Shirt,Clothing,181,0,0,,0,0,1,0,,0.0,0,,0,0,8,1.0,0.3604
2025-09-02,P3,T-Shirt,Clothing,187,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3604
2025-09-03,P3,T-Shirt,Clothing,201,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2516
2025-09-04,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2109
2025-09-05,P3,T-Shirt,Clothing,222,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2132
2025-09-06,P3,T-Shirt,Clothing,125,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2158
2025-09-07,P3,T-Shirt,Clothing,126,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2208
2025-09-08,P3,T-Shirt,Clothing,285,0,0,,0,0,0,0,,0.0,1,flash_sale,0,0,8,1.0,0.2892
2025-09-09,P3,T-Shirt,Clothing,286,0,0,,0,0,0,0,,0.0,1,flash_sale,0,0,7,1.0,0.3144
2025-09-10,P3,T-Shirt,Clothing,419,0,0,,0,0,0,0,,0.0,1,flash_sale,0,1,9,1.0,0.4274
2025-09-11,P3,T-Shirt,Clothing,298,0,0,,0,0,0,0,,0.0,1,flash_sale,0,1,6,1.0,0.4134
2025-09-12,P3,T-Shirt,Clothing,350,0,0,,0,0,0,0,,0.0,1,flash_sale,0,0,7,1.0,0.4042
2025-09-13,P3,T-Shirt,Clothing,135,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3948
2025-09-14,P3,T-Shirt,Clothing,120,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.4011
2025-09-15,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.4407
2025-09-16,P3,T-Shirt,Clothing,189,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.4727
2025-09-17,P3,T-Shirt,Clothing,202,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3979
2025-09-18,P3,T-Shirt,Clothing,215,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3765
2025-09-19,P3,T-Shirt,Clothing,214,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2114
2025-09-20,P3,T-Shirt,Clothing,132,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2146
2025-09-21,P3,T-Shirt,Clothing,125,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2056
2025-09-22,P3,T-Shirt,Clothing,187,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2055
2025-09-23,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2056
2025-09-24,P3,T-Shirt,Clothing,200,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2049
2025-09-25,P3,T-Shirt,Clothing,217,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.206
2025-09-26,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2096
2025-09-27,P3,T-Shirt,Clothing,141,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1986
2025-09-28,P3,T-Shirt,Clothing,121,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2059
2025-09-29,P3,T-Shirt,Clothing,181,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2065
2025-09-30,P3,T-Shirt,Clothing,182,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2067
2025-10-01,P3,T-Shirt,Clothing,196,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2054
2025-10-02,P3,T-Shirt,Clothing,104,0,1,2025-10-02,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2576
2025-10-03,P3,T-Shirt,Clothing,263,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.315
2025-10-04,P3,T-Shirt,Clothing,134,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3209
2025-10-05,P3,T-Shirt,Clothing,122,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3194
2025-10-06,P3,T-Shirt,Clothing,176,0,0,,0,0,1,0,,0.0,0,,0,0,8,1.0,0.3198
2025-10-07,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3198
2025-10-08,P3,T-Shirt,Clothing,195,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,18,0.3,0.3197
2025-10-09,P3,T-Shirt,Clothing,217,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,17,0.46,0.2602
2025-10-10,P3,T-Shirt,Clothing,219,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,17,0.46,0.2128
2025-10-11,P3,T-Shirt,Clothing,138,1,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,15,0.58,0.2077
2025-10-12,P3,T-Shirt,Clothing,117,1,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,15,0.6,0.2151
2025-10-13,P3,T-Shirt,Clothing,178,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,16,0.35,0.2146
2025-10-14,P3,T-Shirt,Clothing,185,0,0,,0,0,0,1,logistics_strike,0.7,0,,0,0,16,0.45,0.2146
2025-10-15,P3,T-Shirt,Clothing,284,0,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,17,0.47,0.2907
2025-10-16,P3,T-Shirt,Clothing,268,0,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,16,0.41,0.3142
2025-10-17,P3,T-Shirt,Clothing,299,0,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,17,0.32,0.3483
2025-10-18,P3,T-Shirt,Clothing,165,1,0,,0,1,0,1,logistics_strike,0.7,0,,0,0,15,0.41,0.3246
2025-10-19,P3,T-Shirt,Clothing,142,1,0,,0,1,0,0,,0.0,0,,0,0,8,1.0,0.295
2025-10-20,P3,T-Shirt,Clothing,75,0,1,2025-10-20,0,1,0,0,,0.0,0,,0,0,5,1.0,0.4112
2025-10-21,P3,T-Shirt,Clothing,140,0,1,2025-10-21,0,1,0,0,,0.0,0,,0,0,9,1.0,0.4412
2025-10-22,P3,T-Shirt,Clothing,162,0,1,2025-10-22,0,1,0,0,,0.0,0,,0,0,6,1.0,0.4346
2025-10-23,P3,T-Shirt,Clothing,335,0,0,,0,1,0,0,,0.0,0,,0,0,9,1.0,0.4937
2025-10-24,P3,T-Shirt,Clothing,287,0,0,,0,1,0,0,,0.0,0,,0,0,7,1.0,0.4862
2025-10-25,P3,T-Shirt,Clothing,165,1,0,,0,1,0,0,,0.0,0,,0,0,8,1.0,0.4856
2025-10-26,P3,T-Shirt,Clothing,181,1,0,,0,1,0,0,,0.0,0,,0,0,5,1.0,0.4614
2025-10-27,P3,T-Shirt,Clothing,251,0,0,,0,1,0,0,,0.0,0,,0,0,9,1.0,0.3395
2025-10-28,P3,T-Shirt,Clothing,237,0,0,,0,1,0,0,,0.0,0,,0,0,8,1.0,0.2832
2025-10-29,P3,T-Shirt,Clothing,260,0,0,,0,1,0,0,,0.0,0,,0,0,5,1.0,0.2382
2025-10-30,P3,T-Shirt,Clothing,260,0,0,,0,1,0,0,,0.0,0,,0,0,7,1.0,0.1903
2025-10-31,P3,T-Shirt,Clothing,279,0,0,,0,1,0,0,,0.0,0,,0,0,7,1.0,0.1844
2025-11-01,P3,T-Shirt,Clothing,192,1,0,,0,1,0,0,,0.0,0,,0,0,7,1.0,0.1555
2025-11-02,P3,T-Shirt,Clothing,172,1,0,,0,1,0,0,,0.0,0,,0,0,6,1.0,0.1664
2025-11-03,P3,T-Shirt,Clothing,245,0,0,,0,1,1,0,,0.0,0,,0,0,8,1.0,0.1655
2025-11-04,P3,T-Shirt,Clothing,255,0,0,,0,1,0,0,,0.0,0,,0,0,9,1.0,0.1669
2025-11-05,P3,T-Shirt,Clothing,132,0,1,2025-11-05,0,1,0,0,,0.0,0,,0,0,7,1.0,0.2472
2025-11-06,P3,T-Shirt,Clothing,259,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2466
2025-11-07,P3,T-Shirt,Clothing,224,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2252
2025-11-08,P3,T-Shirt,Clothing,146,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2605
2025-11-09,P3,T-Shirt,Clothing,128,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3019
2025-11-10,P3,T-Shirt,Clothing,177,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2995
2025-11-11,P3,T-Shirt,Clothing,177,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2728
2025-11-12,P3,T-Shirt,Clothing,257,0,0,,0,0,0,0,,0.0,0,,0,1,5,1.0,0.2646
2025-11-13,P3,T-Shirt,Clothing,182,0,0,,0,0,0,0,,0.0,0,,0,1,7,1.0,0.2363
2025-11-14,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2319
2025-11-15,P3,T-Shirt,Clothing,128,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2526
2025-11-16,P3,T-Shirt,Clothing,129,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2514
2025-11-17,P3,T-Shirt,Clothing,341,0,0,,0,0,0,0,,0.0,1,influencer_campaign,0,0,5,1.0,0.3691
2025-11-18,P3,T-Shirt,Clothing,346,0,0,,0,0,0,0,,0.0,1,influencer_campaign,0,0,9,1.0,0.3971
2025-11-19,P3,T-Shirt,Clothing,380,0,0,,0,0,0,0,,0.0,1,influencer_campaign,0,0,6,1.0,0.437
2025-11-20,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.418
2025-11-21,P3,T-Shirt,Clothing,237,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.4096
2025-11-22,P3,T-Shirt,Clothing,149,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3893
2025-11-23,P3,T-Shirt,Clothing,130,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.388
2025-11-24,P3,T-Shirt,Clothing,198,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3981
2025-11-25,P3,T-Shirt,Clothing,205,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3751
2025-11-26,P3,T-Shirt,Clothing,220,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2026
2025-11-27,P3,T-Shirt,Clothing,240,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.215
2025-11-28,P3,T-Shirt,Clothing,484,0,0,,1,0,0,0,,0.0,0,,0,0,7,1.0,0.5051
2025-11-29,P3,T-Shirt,Clothing,129,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.5226
2025-11-30,P3,T-Shirt,Clothing,116,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.5369
2025-12-01,P3,T-Shirt,Clothing,177,0,0,,0,0,1,0,,0.0,0,,0,0,8,1.0,0.5493
2025-12-02,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.56
2025-12-03,P3,T-Shirt,Clothing,199,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.5689
2025-12-04,P3,T-Shirt,Clothing,215,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.5768
2025-12-05,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2278
2025-12-06,P3,T-Shirt,Clothing,127,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.23
2025-12-07,P3,T-Shirt,Clothing,131,1,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,10,0.7,0.2065
2025-12-08,P3,T-Shirt,Clothing,180,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,10,0.65,0.2058
2025-12-09,P3,T-Shirt,Clothing,184,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,13,0.67,0.2058
2025-12-10,P3,T-Shirt,Clothing,196,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,12,0.65,0.2049
2025-12-11,P3,T-Shirt,Clothing,219,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,12,0.79,0.2083
2025-12-12,P3,T-Shirt,Clothing,216,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,10,0.74,0.2066
2025-12-13,P3,T-Shirt,Clothing,143,1,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,13,0.75,0.1854
2025-12-14,P3,T-Shirt,Clothing,126,1,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,10,0.72,0.1936
2025-12-15,P3,T-Shirt,Clothing,178,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,11,0.75,0.194
2025-12-16,P3,T-Shirt,Clothing,189,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.194
2025-12-17,P3,T-Shirt,Clothing,196,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1939
2025-12-18,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.193
2025-12-19,P3,T-Shirt,Clothing,222,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1976
2025-12-20,P3,T-Shirt,Clothing,124,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2224
2025-12-21,P3,T-Shirt,Clothing,121,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2296
2025-12-22,P3,T-Shirt,Clothing,179,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2294
2025-12-23,P3,T-Shirt,Clothing,185,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2294
2025-12-24,P3,T-Shirt,Clothing,200,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2305
2025-12-25,P3,T-Shirt,Clothing,72,0,1,2025-12-25,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3369
2025-12-26,P3,T-Shirt,Clothing,266,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3874
2025-12-27,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3811
2025-12-28,P3,T-Shirt,Clothing,122,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3802
2025-12-29,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3799
2025-12-30,P3,T-Shirt,Clothing,179,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3803
2025-12-31,P3,T-Shirt,Clothing,203,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3809
2025-01-01,P4,Pain Reliever,Pharma,122,0,1,2025-01-01,0,0,0,0,,0.0,0,,0,1,8,1.0,0.0
2025-01-02,P4,Pain Reliever,Pharma,243,0,0,,0,0,0,0,,0.0,0,,0,1,7,1.0,0.4674
2025-01-03,P4,Pain Reliever,Pharma,238,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3397
2025-01-04,P4,Pain Reliever,Pharma,153,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3207
2025-01-05,P4,Pain Reliever,Pharma,132,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3283
2025-01-06,P4,Pain Reliever,Pharma,303,0,0,,0,0,1,0,,0.0,0,,0,0,6,1.0,0.3677
2025-01-07,P4,Pain Reliever,Pharma,203,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3347
2025-01-08,P4,Pain Reliever,Pharma,216,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2699
2025-01-09,P4,Pain Reliever,Pharma,237,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2687
2025-01-10,P4,Pain Reliever,Pharma,238,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2687
2025-01-11,P4,Pain Reliever,Pharma,138,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2848
2025-01-12,P4,Pain Reliever,Pharma,139,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2766
2025-01-13,P4,Pain Reliever,Pharma,202,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2134
2025-01-14,P4,Pain Reliever,Pharma,82,0,1,2025-01-14,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3328
2025-01-15,P4,Pain Reliever,Pharma,271,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3652
2025-01-16,P4,Pain Reliever,Pharma,240,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3662
2025-01-17,P4,Pain Reliever,Pharma,241,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3672
2025-01-18,P4,Pain Reliever,Pharma,137,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3681
2025-01-19,P4,Pain Reliever,Pharma,141,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3661
2025-01-20,P4,Pain Reliever,Pharma,206,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3658
2025-01-21,P4,Pain Reliever,Pharma,209,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.246
2025-01-22,P4,Pain Reliever,Pharma,226,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2178
2025-01-23,P4,Pain Reliever,Pharma,237,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2164
2025-01-24,P4,Pain Reliever,Pharma,234,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2126
